2026:05:28 12:39	6.60012	187.8515	8.56949	-0.00006	296.8789	-142824.83333333	0.0288652713
2026:05:28 12:42	6.60012	187.8515	-0.00571	-0.00019	296.1817	30.05263158	-0.0000192787
2026:05:28 12:46	6.50002	190.7444	8.93452	-0.00018	294.6613	-49636.22222222	0.0303213215
2026:05:28 12:48	6.50006	190.7432	-0.00569	-0.00006	294.0101	94.83333333	-0.0000193531
2026:05:28 12:53	6.55011	189.2857	8.64758	-0.00022	292.5617	-39307.18181818	0.0295581411
2026:05:28 12:55	6.55011	189.2857	-0.00587	-0.00025	291.9202	23.48000000	-0.0000201082
2026:05:28 13:00	6.60012	187.8515	8.36978	-0.00011	290.4904	-76088.90909091	0.0288125873
2026:05:28 13:02	6.60012	187.8515	-0.00579	-0.00019	289.8592	30.47368421	-0.0000199752
